chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A
639 chr20 1000000 2000000 chr20 14000000 15000000 14 12 13 -0.222392421336448 13.9237745207207 12.0656938066607 -0.206639480197639 -0.0157529411388094 12.9947341636907
640 chr20 1000000 2000000 chr20 15000000 16000000 12 14 14 0.222392421336448 11.6208736245874 14.4567444262148 0.315024171855994 -0.0926317505195458 13.0388090254011
641 chr20 1000000 2000000 chr20 16000000 17000000 14 13 15 -0.106915203916512 13.6974252830731 13.2871686640927 -0.0438710176363727 -0.0630441862801392 13.4922969735829
642 chr20 2000000 3000000 chr20 13000000 14000000 13 16 11 0.299560281858908 12.5041042375797 16.6345382322453 0.411780107977057 -0.112219826118149 14.5693212349125
643 chr20 2000000 3000000 chr20 14000000 15000000 16 13 12 -0.299560281858908 15.4192002649881 13.4896749782996 -0.192872351859874 -0.106687929999034 14.4544376216438
644 chr20 2000000 3000000 chr20 15000000 16000000 12 16 13 0.415037499278844 11.9346638749035 16.0875917422143 0.430790440417653 -0.0157529411388094 14.0111278085589
645 chr20 2000000 3000000 chr20 16000000 17000000 15 12 14 -0.321928094887362 14.5260920307342 12.3914952224698 -0.229296344367817 -0.0926317505195458 13.458793626602
646 chr20 2000000 3000000 chr20 17000000 18000000 18 13 15 -0.46948528330122 17.6109753639511 13.2871686640927 -0.406441097021081 -0.0630441862801392 15.4490720140219
647 chr20 3000000 4000000 chr20 14000000 15000000 14 15 11 0.0995356735509144 13.4659584097012 15.59487959273 0.211755499669063 -0.112219826118149 14.5304190012156
648 chr20 3000000 4000000 chr20 15000000 16000000 15 15 12 0 14.4555002484263 15.5650095903457 0.106687929999034 -0.106687929999034 15.010254919386
649 chr20 3000000 4000000 chr20 16000000 17000000 15 13 13 -0.206450877467426 14.9183298436293 13.0711682905491 -0.190697936328617 -0.0157529411388094 13.9947490670892
650 chr20 3000000 4000000 chr20 17000000 18000000 17 12 14 -0.502500340529183 16.4629043014988 12.3914952224698 -0.409868590009637 -0.0926317505195458 14.4271997619843
651 chr20 3000000 4000000 chr20 18000000 19000000 16 12 15 -0.415037499278844 15.6542003235121 12.2650787668548 -0.351993312998705 -0.0630441862801392 13.9596395451835
652 chr20 4000000 5000000 chr20 15000000 16000000 17 15 11 -0.180572245641821 16.3515209260657 15.59487959273 -0.0683524195236715 -0.112219826118149 15.9732002593979
653 chr20 4000000 5000000 chr20 16000000 17000000 14 13 12 -0.106915203916512 13.4918002318646 13.4896749782996 -0.000227273917477749 -0.106687929999034 13.4907376050821
654 chr20 4000000 5000000 chr20 17000000 18000000 14 13 13 -0.106915203916512 13.9237745207207 13.0711682905491 -0.0911622627777026 -0.0157529411388094 13.4974714056349
655 chr20 4000000 5000000 chr20 18000000 19000000 11 12 14 0.125530882083859 10.6524674892051 12.3914952224698 0.218162632603405 -0.0926317505195458 11.5219813558375
656 chr20 4000000 5000000 chr20 19000000 20000000 15 13 15 -0.206450877467426 14.6758128032926 13.2871686640927 -0.143406691187287 -0.0630441862801392 13.9814907336927
657 chr20 5000000 6000000 chr20 16000000 17000000 16 13 11 -0.299560281858908 15.3896667539442 13.5155623136993 -0.187340455740759 -0.112219826118149 14.4526145338218
658 chr20 5000000 6000000 chr20 17000000 18000000 19 13 12 -0.547487795302493 18.3103003146733 13.4896749782996 -0.440799865303458 -0.106687929999034 15.8999876464865
659 chr20 5000000 6000000 chr20 18000000 19000000 17 14 13 -0.280107919192735 16.9074404894466 14.0766427744375 -0.264354978053926 -0.0157529411388094 15.492041631942
660 chr20 5000000 6000000 chr20 19000000 20000000 15 13 14 -0.206450877467426 14.5260920307342 13.4241198243423 -0.11381912694788 -0.0926317505195458 13.9751059275383
661 chr20 5000000 6000000 chr20 20000000 21000000 15 12 15 -0.321928094887362 14.6758128032926 12.2650787668548 -0.258883908607223 -0.0630441862801392 13.4704457850737
662 chr20 6000000 7000000 chr20 17000000 18000000 14 13 11 -0.106915203916512 13.4659584097012 13.5155623136993 0.00530462220163661 -0.112219826118149 13.4907603617003
663 chr20 6000000 7000000 chr20 18000000 19000000 17 13 12 -0.387023123109247 16.3829002815498 13.4896749782996 -0.280335193110212 -0.106687929999034 14.9362876299247
664 chr20 6000000 7000000 chr20 19000000 20000000 14 13 13 -0.106915203916512 13.9237745207207 13.0711682905491 -0.0911622627777026 -0.0157529411388094 13.4974714056349
665 chr20 6000000 7000000 chr20 20000000 21000000 15 15 14 0 14.5260920307342 15.4893690280873 0.0926317505195461 -0.0926317505195458 15.0077305294107
666 chr20 6000000 7000000 chr20 21000000 22000000 11 15 15 0.447458976971221 10.7622627224146 15.3313484585685 0.510503163251361 -0.0630441862801392 13.0468055904915
667 chr20 7000000 8000000 chr20 18000000 19000000 13 15 11 0.206450877467426 12.5041042375797 15.59487959273 0.318670703585575 -0.112219826118149 14.0494919151548
668 chr20 7000000 8000000 chr20 19000000 20000000 18 14 12 -0.362570079384708 17.3466002981116 14.5273422843226 -0.255882149385673 -0.106687929999034 15.9369712912171
669 chr20 7000000 8000000 chr20 20000000 21000000 19 13 13 -0.547487795302493 18.8965511352638 13.0711682905491 -0.531734854163684 -0.0157529411388094 15.9838597129065
670 chr20 7000000 8000000 chr20 21000000 22000000 20 11 14 -0.862496476250065 19.3681227076456 11.3588706205973 -0.769864725730519 -0.0926317505195458 15.3634966641215
671 chr20 7000000 8000000 chr20 22000000 23000000 14 14 15 0 13.6974252830731 14.3092585613306 0.0630441862801393 -0.0630441862801392 14.0033419222019
672 chr20 8000000 9000000 chr20 19000000 20000000 19 12 11 -0.662965012722429 18.2752292703088 12.475903674184 -0.55074518660428 -0.112219826118149 15.3755664722464
673 chr20 8000000 9000000 chr20 20000000 21000000 16 15 12 -0.0931094043914815 15.4192002649881 15.5650095903457 0.013578525607553 -0.106687929999034 15.4921049276669
674 chr20 8000000 9000000 chr20 21000000 22000000 18 15 13 -0.263034405833794 17.9019958123552 15.0821172583259 -0.247281464694984 -0.0157529411388094 16.4920565353405
675 chr20 8000000 9000000 chr20 22000000 23000000 24 12 14 -1 23.2417472491748 12.3914952224698 -0.907368249480454 -0.0926317505195458 17.8166212358223
676 chr20 8000000 9000000 chr20 23000000 24000000 23 15 15 -0.616671360448494 22.5029129650486 15.3313484585685 -0.553627174168355 -0.0630441862801392 18.9171307118086
677 chr20 9000000 10000000 chr20 20000000 21000000 19 12 11 -0.662965012722429 18.2752292703088 12.475903674184 -0.55074518660428 -0.112219826118149 15.3755664722464
678 chr20 9000000 10000000 chr20 21000000 22000000 15 14 12 -0.0995356735509144 14.4555002484263 14.5273422843226 0.00715225644811968 -0.106687929999034 14.4914212663745
679 chr20 9000000 10000000 chr20 22000000 23000000 16 24 13 0.584962500721156 15.9128851665379 24.1313876133214 0.600715441859965 -0.0157529411388094 20.0221363899297
680 chr20 9000000 10000000 chr20 23000000 24000000 14 14 14 0 13.5576858953519 14.4567444262148 0.0926317505195461 -0.0926317505195458 14.0072151607834
681 chr20 9000000 10000000 chr20 24000000 25000000 20 14 15 -0.514573172829758 19.5677504043901 14.3092585613306 -0.451528986549619 -0.0630441862801392 16.9385044828604
682 chr20 10000000 11000000 chr20 21000000 22000000 19 12 11 -0.662965012722429 18.2752292703088 12.475903674184 -0.55074518660428 -0.112219826118149 15.3755664722464
683 chr20 10000000 11000000 chr20 22000000 23000000 16 14 12 -0.192645077942396 15.4192002649881 14.5273422843226 -0.0859571479433614 -0.106687929999034 14.9732712746554
684 chr20 10000000 11000000 chr20 23000000 24000000 13 14 13 0.106915203916512 12.9292191978121 14.0766427744375 0.122668145055322 -0.0157529411388094 13.5029309861248
685 chr20 10000000 11000000 chr20 24000000 25000000 15 12 14 -0.321928094887362 14.5260920307342 12.3914952224698 -0.229296344367817 -0.0926317505195458 13.458793626602
686 chr20 10000000 11000000 chr20 25000000 26000000 11 14 15 0.347923303420307 10.7622627224146 14.3092585613306 0.410967489700446 -0.0630441862801392 12.5357606418726
687 chr20 11000000 12000000 chr20 22000000 23000000 14 13 11 -0.106915203916512 13.4659584097012 13.5155623136993 0.00530462220163661 -0.112219826118149 13.4907603617003
688 chr20 11000000 12000000 chr20 23000000 24000000 11 13 12 0.241008099503795 10.6007001821793 13.4896749782996 0.347696029502829 -0.106687929999034 12.0451875802394
689 chr20 11000000 12000000 chr20 24000000 25000000 13 15 13 0.206450877467426 12.9292191978121 15.0821172583259 0.222203818606236 -0.0157529411388094 14.005668228069
690 chr20 11000000 12000000 chr20 25000000 26000000 13 14 14 0.106915203916512 12.5892797599697 14.4567444262148 0.199546954436058 -0.0926317505195458 13.5230120930922
691 chr20 11000000 12000000 chr20 26000000 27000000 15 16 15 0.0931094043914815 14.6758128032926 16.3534383558064 0.156153590671621 -0.0630441862801392 15.5146255795495
692 chr20 12000000 13000000 chr20 23000000 24000000 12 14 11 0.222392421336448 11.5422500654582 14.5552209532146 0.334612247454597 -0.112219826118149 13.0487355093364
693 chr20 12000000 13000000 chr20 24000000 25000000 15 10 12 -0.584962500721156 14.4555002484263 10.3766730602304 -0.478274570722122 -0.106687929999034 12.4160866543284
694 chr20 12000000 13000000 chr20 25000000 26000000 14 14 13 0 13.9237745207207 14.0766427744375 0.0157529411388095 -0.0157529411388094 14.0002086475791
695 chr20 12000000 13000000 chr20 26000000 27000000 14 14 14 0 13.5576858953519 14.4567444262148 0.0926317505195461 -0.0926317505195458 14.0072151607834
696 chr20 12000000 13000000 chr20 27000000 28000000 16 15 15 -0.0931094043914815 15.6542003235121 15.3313484585685 -0.0300652181113419 -0.0630441862801392 15.4927743910403
697 chr20 13000000 14000000 chr20 24000000 25000000 14 12 11 -0.222392421336448 13.4659584097012 12.475903674184 -0.110172595218299 -0.112219826118149 12.9709310419426
698 chr20 13000000 14000000 chr20 25000000 26000000 14 13 12 -0.106915203916512 13.4918002318646 13.4896749782996 -0.000227273917477749 -0.106687929999034 13.4907376050821
699 chr20 13000000 14000000 chr20 26000000 27000000 15 13 13 -0.206450877467426 14.9183298436293 13.0711682905491 -0.190697936328617 -0.0157529411388094 13.9947490670892
700 chr20 13000000 14000000 chr20 27000000 28000000 14 17 14 0.280107919192735 13.5576858953519 17.5546182318322 0.372739669712281 -0.0926317505195458 15.5561520635921
701 chr20 13000000 14000000 chr20 28000000 29000000 16 13 15 -0.299560281858908 15.6542003235121 13.2871686640927 -0.236516095578769 -0.0630441862801392 14.4706844938024
702 chr20 14000000 15000000 chr20 25000000 26000000 17 15 11 -0.180572245641821 16.3515209260657 15.59487959273 -0.0683524195236715 -0.112219826118149 15.9732002593979
703 chr20 14000000 15000000 chr20 26000000 27000000 16 14 12 -0.192645077942396 15.4192002649881 14.5273422843226 -0.0859571479433614 -0.106687929999034 14.9732712746554
704 chr20 14000000 15000000 chr20 27000000 28000000 13 11 13 -0.241008099503795 12.9292191978121 11.0602193227723 -0.225255158364985 -0.0157529411388094 11.9947192602922
705 chr20 14000000 15000000 chr20 28000000 29000000 14 11 14 -0.347923303420307 13.5576858953519 11.3588706205973 -0.255291552900761 -0.0926317505195458 12.4582782579746
706 chr20 14000000 15000000 chr20 29000000 30000000 12 14 15 0.222392421336448 11.7406502426341 14.3092585613306 0.285436607616588 -0.0630441862801392 13.0249544019823
707 chr20 15000000 16000000 chr20 26000000 27000000 15 15 11 0 14.4278125818227 15.59487959273 0.112219826118149 -0.112219826118149 15.0113460872764
708 chr20 15000000 16000000 chr20 27000000 28000000 13 14 12 0.106915203916512 12.5281002153028 14.5273422843226 0.213603133915546 -0.106687929999034 13.5277212498127
709 chr20 15000000 16000000 chr20 28000000 29000000 14 12 13 -0.222392421336448 13.9237745207207 12.0656938066607 -0.206639480197639 -0.0157529411388094 12.9947341636907
710 chr20 15000000 16000000 chr20 29000000 30000000 16 15 14 -0.0931094043914815 15.4944981661165 15.4893690280873 -0.000477653871935471 -0.0926317505195458 15.4919335971019
711 chr20 15000000 16000000 chr20 30000000 31000000 13 11 15 -0.241008099503795 12.7190377628536 11.2429888696169 -0.177963913223656 -0.0630441862801392 11.9810133162352
712 chr20 16000000 17000000 chr20 27000000 28000000 17 11 11 -0.628031222613042 16.3515209260657 11.4362450346686 -0.515811396494893 -0.112219826118149 13.8938829803672
713 chr20 16000000 17000000 chr20 28000000 29000000 13 15 12 0.206450877467426 12.5281002153028 15.5650095903457 0.313138807466461 -0.106687929999034 14.0465549028242
714 chr20 16000000 17000000 chr20 29000000 30000000 14 14 13 0 13.9237745207207 14.0766427744375 0.0157529411388095 -0.0157529411388094 14.0002086475791
715 chr20 16000000 17000000 chr20 30000000 31000000 12 15 14 0.321928094887362 11.6208736245874 15.4893690280873 0.414559845406908 -0.0926317505195458 13.5551213263373
716 chr20 16000000 17000000 chr20 31000000 32000000 13 14 15 0.106915203916512 12.7190377628536 14.3092585613306 0.169959390196651 -0.0630441862801392 13.5141481620921
717 chr20 17000000 18000000 chr20 28000000 29000000 16 14 11 -0.192645077942396 15.3896667539442 14.5552209532146 -0.0804252518242472 -0.112219826118149 14.9724438535794
718 chr20 17000000 18000000 chr20 29000000 30000000 15 15 12 0 14.4555002484263 15.5650095903457 0.106687929999034 -0.106687929999034 15.010254919386
719 chr20 17000000 18000000 chr20 30000000 31000000 14 17 13 0.280107919192735 13.9237745207207 17.0930662261027 0.295860860331544 -0.0157529411388094 15.5084203734117
720 chr20 17000000 18000000 chr20 31000000 32000000 13 12 14 -0.115477217419936 12.5892797599697 12.3914952224698 -0.0228454669003902 -0.0926317505195458 12.4903874912197
721 chr20 17000000 18000000 chr20 32000000 33000000 14 18 15 0.362570079384708 13.6974252830731 18.3976181502822 0.425614265664847 -0.0630441862801392 16.0475217166777
722 chr20 18000000 19000000 chr20 29000000 30000000 14 16 11 0.192645077942396 13.4659584097012 16.6345382322453 0.304864904060545 -0.112219826118149 15.0502483209733
723 chr20 18000000 19000000 chr20 30000000 31000000 15 13 12 -0.206450877467426 14.4555002484263 13.4896749782996 -0.0997629474683924 -0.106687929999034 13.972587613363
724 chr20 18000000 19000000 chr20 31000000 32000000 15 16 13 0.0931094043914815 14.9183298436293 16.0875917422143 0.10886234553029 -0.0157529411388094 15.5029607929218
725 chr20 18000000 19000000 chr20 32000000 33000000 15 16 14 0.0931094043914815 14.5260920307342 16.5219936299597 0.185741154911027 -0.0926317505195458 15.524042830347
726 chr20 18000000 19000000 chr20 33000000 34000000 13 13 15 0 12.7190377628536 13.2871686640927 0.0630441862801393 -0.0630441862801392 13.0031032134731
727 chr20 19000000 20000000 chr20 30000000 31000000 18 14 11 -0.362570079384708 17.3133750981873 14.5552209532146 -0.250350253266559 -0.112219826118149 15.934298025701
728 chr20 19000000 20000000 chr20 31000000 32000000 15 13 12 -0.206450877467426 14.4555002484263 13.4896749782996 -0.0997629474683924 -0.106687929999034 13.972587613363
729 chr20 19000000 20000000 chr20 32000000 33000000 17 12 13 -0.502500340529183 16.9074404894466 12.0656938066607 -0.486747399390374 -0.0157529411388094 14.4865671480536
730 chr20 19000000 20000000 chr20 33000000 34000000 14 13 14 -0.106915203916512 13.5576858953519 13.4241198243423 -0.0142834533969658 -0.0926317505195458 13.4909028598471
731 chr20 19000000 20000000 chr20 34000000 35000000 15 11 15 -0.447458976971221 14.6758128032926 11.2429888696169 -0.384414790691082 -0.0630441862801392 12.9594008364548
732 chr20 20000000 21000000 chr20 31000000 32000000 15 16 11 0.0931094043914815 14.4278125818227 16.6345382322453 0.20532923050963 -0.112219826118149 15.531175407034
733 chr20 20000000 21000000 chr20 32000000 33000000 14 11 12 -0.347923303420307 13.4918002318646 11.4143403662535 -0.241235373421273 -0.106687929999034 12.453070299059
734 chr20 20000000 21000000 chr20 33000000 34000000 15 18 13 0.263034405833794 14.9183298436293 18.0985407099911 0.278787346972603 -0.0157529411388094 16.5084352768102
735 chr20 20000000 21000000 chr20 34000000 35000000 13 16 14 0.299560281858908 12.5892797599697 16.5219936299597 0.392192032378454 -0.0926317505195458 14.5556366949647
736 chr20 20000000 21000000 chr20 35000000 36000000 15 15 15 0 14.6758128032926 15.3313484585685 0.0630441862801393 -0.0630441862801392 15.0035806309306
737 chr20 21000000 22000000 chr20 32000000 33000000 16 15 11 -0.0931094043914815 15.3896667539442 15.59487959273 0.0191104217266674 -0.112219826118149 15.4922731733371
738 chr20 21000000 22000000 chr20 33000000 34000000 14 15 12 0.0995356735509144 13.4918002318646 15.5650095903457 0.206223603549949 -0.106687929999034 14.5284049111051
739 chr20 21000000 22000000 chr20 34000000 35000000 16 14 13 -0.192645077942396 15.9128851665379 14.0766427744375 -0.176892136803586 -0.0157529411388094 14.9947639704877
740 chr20 21000000 22000000 chr20 35000000 36000000 17 15 14 -0.180572245641821 16.4629043014988 15.4893690280873 -0.0879404951222744 -0.0926317505195458 15.976136664793
